event_date,upid,event_name,device_category,event_ts,params_key,string_value,int_value,float_value,double_value,traffic_source_name,traffic_source_medium,traffic_source_source
2025-11-11,u8,purchase,tablet,2025-11-10 15:06:16.000000 UTC,ga_session_id,,1712712136180309201,,,google,organic,google
2025-11-11,u8,dummy_event_05,tablet,2025-11-10 15:06:30.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u11,dummy_event_06,tablet,2025-11-10 15:08:22.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u12,page_view,desktop,2025-11-10 15:07:54.000000 UTC,page_location,/surveys/12/responses/new,,,,google,organic,google
2025-11-11,u16,page_view,mobile,2025-11-10 15:09:57.000000 UTC,page_location,/official-events/177,,,,google,organic,google
2025-11-11,u20,page_view,tablet,2025-11-10 15:12:50.000000 UTC,page_location,/surveys/20/responses/new,,,,google,organic,google
2025-11-11,u24,page_view,desktop,2025-11-10 15:14:48.000000 UTC,page_location,/official-events/264,,,,google,organic,google
2025-11-11,u25,OfficialEventsClick,mobile,2025-11-10 15:16:00.000000 UTC,Click_Classes,participateBtn,,,,twitter,referral,t.co
2025-11-11,u25,purchase,mobile,2025-11-10 15:16:45.000000 UTC,page_location,/checkout/complete,,,,twitter,referral,t.co
2025-11-11,u35,page_view,tablet,2025-11-10 15:22:05.000000 UTC,ga_session_id,,2450316284939556043,,,direct,(none),(direct)
2025-11-11,u36,OfficialEventsClick,desktop,2025-11-10 15:23:02.000000 UTC,ga_session_id,,2866119120872053253,,,google,organic,google
2025-11-11,u39,OfficialEventsClick,desktop,2025-11-10 15:24:38.000000 UTC,Click_Classes,participateBtn,,,,direct,(none),(direct)
2025-11-11,u40,page_view,mobile,2025-11-10 15:24:40.000000 UTC,page_location,/official-events/440?utm_source=instagram&utm_medium=cpc&utm_campaign=autumn_launch,,,,google,organic,google
2025-11-11,u40,page_view,mobile,2025-11-10 15:25:10.000000 UTC,ga_session_id,,8038032825710276445,,,google,organic,google
2025-11-11,u49,page_view,mobile,2025-11-10 15:30:13.000000 UTC,ga_session_id,,3833790327820235795,,,twitter,referral,t.co
2025-11-11,u59,page_view,tablet,2025-11-10 15:36:43.000000 UTC,page_location,/user/add,,,,direct,(none),(direct)
2025-11-11,u61,page_view,mobile,2025-11-10 15:38:22.000000 UTC,ga_session_id,,6665349725593985868,,,twitter,referral,t.co
2025-11-11,u69,page_view,desktop,2025-11-10 15:42:38.000000 UTC,page_location,/official-events/760,,,,twitter,referral,t.co
2025-11-11,u70,dummy_event_03,mobile,2025-11-10 15:44:42.000000 UTC,ga_session_id,,1366646196014412049,,,line,cpc,line.me
2025-11-11,u75,page_view,desktop,2025-11-10 15:46:15.000000 UTC,page_location,/official-events/825,,,,direct,(none),(direct)
2025-11-11,u77,page_view,tablet,2025-11-10 15:47:39.000000 UTC,page_location,/official-events/849?utm_source=twitter&utm_medium=cpc&utm_campaign=spring_sale,,,,twitter,referral,t.co
2025-11-11,u80,page_view,tablet,2025-11-10 15:49:20.000000 UTC,page_location,/official-events/880,,,,google,organic,google
2025-11-11,u81,dummy_event_04,desktop,2025-11-10 15:51:30.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u82,login,mobile,2025-11-10 15:50:59.000000 UTC,ga_session_id,,7461260572709602530,,,line,cpc,line.me
2025-11-11,u85,dummy_event_02,mobile,2025-11-10 15:53:56.000000 UTC,ga_session_id,,8890348525942194981,,,twitter,referral,t.co
2025-11-11,u90,dummy_event_05,desktop,2025-11-10 15:57:04.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u91,dummy_event_05,mobile,2025-11-10 15:57:41.000000 UTC,ga_session_id,,6789083974815555504,,,direct,(none),(direct)
2025-11-11,u94,dummy_event_04,mobile,2025-11-10 15:59:31.000000 UTC,ga_session_id,,7302530423839175065,,,line,cpc,line.me
2025-11-11,u98,page_view,tablet,2025-11-10 16:00:36.000000 UTC,ga_session_id,,1895194977710129851,,,line,cpc,line.me
2025-11-11,u104,dummy_event_02,tablet,2025-11-10 16:05:39.000000 UTC,ga_session_id,,7502949534467435244,,,google,organic,google
2025-11-11,u104,dummy_event_06,tablet,2025-11-10 16:05:43.000000 UTC,ga_session_id,,7502949534467435244,,,google,organic,google
2025-11-11,u108,login,desktop,2025-11-10 16:07:01.000000 UTC,ga_session_id,,5924265967453660837,,,google,organic,google
2025-11-11,u111,dummy_event_05,desktop,2025-11-10 16:10:01.000000 UTC,ga_session_id,,974197133778883396,,,direct,(none),(direct)
2025-11-11,u116,dummy_event_03,tablet,2025-11-10 16:13:04.000000 UTC,ga_session_id,,8619918032809665013,,,google,organic,google
2025-11-11,u117,dummy_event_04,desktop,2025-11-10 16:13:42.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u119,dummy_event_02,tablet,2025-11-10 16:14:54.000000 UTC,ga_session_id,,3313405399486823732,,,direct,(none),(direct)
2025-11-11,u121,page_view,mobile,2025-11-10 16:14:37.000000 UTC,page_location,/official-events/1331?utm_source=twitter&utm_medium=cpc&utm_campaign=autumn_launch,,,,twitter,referral,t.co
2025-11-11,u121,purchase,mobile,2025-11-10 16:15:57.000000 UTC,ga_session_id,,4619501235782697916,,,twitter,referral,t.co
2025-11-11,u125,page_view,tablet,2025-11-10 16:17:10.000000 UTC,page_location,/official-events/1376,,,,twitter,referral,t.co
2025-11-11,u126,page_view,desktop,2025-11-10 16:18:27.000000 UTC,page_location,/surveys/126/responses/882,,,,line,cpc,line.me
2025-11-11,u137,dummy_event_02,tablet,2025-11-10 16:26:00.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u139,page_view,mobile,2025-11-10 16:26:13.000000 UTC,ga_session_id,,1282893779255645954,,,direct,(none),(direct)
2025-11-11,u139,OfficialEventsClick,mobile,2025-11-10 16:26:33.000000 UTC,ga_session_id,,1282893779255645954,,,direct,(none),(direct)
2025-11-11,u141,dummy_event_05,desktop,2025-11-10 16:28:31.000000 UTC,ga_session_id,,1654711479192879122,,,twitter,referral,t.co
2025-11-11,u148,page_view,mobile,2025-11-10 16:31:26.000000 UTC,ga_session_id,,6571504319043304698,,,google,organic,google
2025-11-11,u150,page_view,desktop,2025-11-10 16:33:15.000000 UTC,ga_session_id,,3209976283273705373,,,line,cpc,line.me
2025-11-11,u157,page_view,mobile,2025-11-10 16:37:09.000000 UTC,page_location,/user/add,,,,twitter,referral,t.co
2025-11-11,u157,login,mobile,2025-11-10 16:37:14.000000 UTC,ga_session_id,,1268215043290180440,,,twitter,referral,t.co
2025-11-11,u162,page_view,desktop,2025-11-10 16:40:14.000000 UTC,page_location,/user/add,,,,line,cpc,line.me
2025-11-11,u163,page_view,mobile,2025-11-10 16:40:41.000000 UTC,ga_session_id,,2712953981996737977,,,direct,(none),(direct)
2025-11-11,u163,page_view,mobile,2025-11-10 16:41:01.000000 UTC,page_location,/surveys/163/responses/new,,,,direct,(none),(direct)
2025-11-11,u173,page_view,tablet,2025-11-10 16:47:01.000000 UTC,page_location,/new_users/which,,,,twitter,referral,t.co
2025-11-11,u177,page_view,desktop,2025-11-10 16:49:14.000000 UTC,page_location,/official-events/1948?utm_source=instagram&utm_medium=cpc&utm_campaign=spring_sale,,,,twitter,referral,t.co
2025-11-11,u180,page_view,desktop,2025-11-10 16:51:00.000000 UTC,ga_session_id,,8763015875926764603,,,google,organic,google
2025-11-11,u183,page_view,desktop,2025-11-10 16:53:51.000000 UTC,ga_session_id,,5864627139283717676,,,direct,(none),(direct)
2025-11-11,u186,dummy_event_04,desktop,2025-11-10 16:56:15.000000 UTC,ga_session_id,,5524847999933588636,,,line,cpc,line.me
2025-11-11,u200,page_view,tablet,2025-11-10 17:03:40.000000 UTC,ga_session_id,,498704689142759956,,,google,organic,google
2025-11-11,u200,login,tablet,2025-11-10 17:03:45.000000 UTC,page_location,/user/add,,,,google,organic,google
2025-11-11,u200,dummy_event_06,tablet,2025-11-10 17:04:55.000000 UTC,ga_session_id,,498704689142759956,,,google,organic,google
2025-11-11,u202,page_view,mobile,2025-11-10 17:04:39.000000 UTC,page_location,/official-events/223?utm_source=instagram&utm_medium=cpc&utm_campaign=autumn_launch,,,,line,cpc,line.me
2025-11-11,u204,page_view,desktop,2025-11-10 17:05:48.000000 UTC,page_location,/official-events/244?utm_source=instagram&utm_medium=cpc&utm_campaign=autumn_launch,,,,google,organic,google
2025-11-11,u210,page_view,desktop,2025-11-10 17:09:40.000000 UTC,page_location,/official-events/312,,,,line,cpc,line.me
2025-11-11,u219,dummy_event_06,desktop,2025-11-10 17:16:38.000000 UTC,ga_session_id,,1517796119315203843,,,direct,(none),(direct)
2025-11-11,u229,page_view,mobile,2025-11-10 17:21:33.000000 UTC,page_location,/user/add,,,,twitter,referral,t.co
2025-11-11,u231,OfficialEventsClick,desktop,2025-11-10 17:23:02.000000 UTC,ga_session_id,,6238018719296338382,,,direct,(none),(direct)
2025-11-11,u237,dummy_event_04,desktop,2025-11-10 17:27:42.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u238,login,mobile,2025-11-10 17:27:11.000000 UTC,ga_session_id,,9134397375297852747,,,line,cpc,line.me
2025-11-11,u242,page_view,tablet,2025-11-10 17:29:24.000000 UTC,page_location,/official-events/664?utm_source=instagram&utm_medium=cpc&utm_campaign=spring_sale,,,,line,cpc,line.me
2025-11-11,u243,dummy_event_04,desktop,2025-11-10 17:31:24.000000 UTC,ga_session_id,,5502142072921206268,,,direct,(none),(direct)
2025-11-11,u244,page_view,mobile,2025-11-10 17:30:33.000000 UTC,ga_session_id,,583965011156942564,,,google,organic,google
2025-11-11,u249,dummy_event_03,desktop,2025-11-10 17:35:05.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u251,OfficialEventsClick,tablet,2025-11-10 17:35:22.000000 UTC,page_location,/surveys/251/responses/new,,,,direct,(none),(direct)
2025-11-11,u256,dummy_event_05,mobile,2025-11-10 17:39:26.000000 UTC,ga_session_id,,3890795109402445712,,,google,organic,google
2025-11-11,u257,login,tablet,2025-11-10 17:38:54.000000 UTC,page_location,/user/add,,,,twitter,referral,t.co
2025-11-11,u267,dummy_event_05,desktop,2025-11-10 17:46:13.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u271,dummy_event_06,mobile,2025-11-10 17:48:42.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u273,page_view,desktop,2025-11-10 17:49:21.000000 UTC,ga_session_id,,8173927449685061145,,,twitter,referral,t.co
2025-11-11,u274,page_view,mobile,2025-11-10 17:49:08.000000 UTC,ga_session_id,,6989910032617713573,,,line,cpc,line.me
2025-11-11,u290,dummy_event_03,tablet,2025-11-10 18:00:22.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u291,dummy_event_04,desktop,2025-11-10 18:01:00.000000 UTC,ga_session_id,,9064435577941602547,,,direct,(none),(direct)
2025-11-11,u293,page_view,tablet,2025-11-10 18:01:11.000000 UTC,page_location,/surveys/293/responses/new,,,,twitter,referral,t.co
2025-11-11,u293,OfficialEventsClick,tablet,2025-11-10 18:01:31.000000 UTC,page_location,/surveys/293/responses/2051,,,,twitter,referral,t.co
2025-11-11,u301,OfficialEventsClick,mobile,2025-11-10 18:06:12.000000 UTC,ga_session_id,,9108023105902284037,,,twitter,referral,t.co
2025-11-11,u305,purchase,tablet,2025-11-10 18:09:25.000000 UTC,page_location,/checkout/complete,,,,twitter,referral,t.co
2025-11-11,u308,dummy_event_04,tablet,2025-11-10 18:11:29.000000 UTC,ga_session_id,,9018127120954040370,,,google,organic,google
2025-11-11,u309,dummy_event_02,desktop,2025-11-10 18:12:04.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u317,dummy_event_06,tablet,2025-11-10 18:17:04.000000 UTC,ga_session_id,,1456297655806550850,,,twitter,referral,t.co
2025-11-11,u319,dummy_event_02,mobile,2025-11-10 18:18:14.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u322,OfficialEventsClick,mobile,2025-11-10 18:19:24.000000 UTC,page_location,/surveys/322/responses/2254,,,,line,cpc,line.me
2025-11-11,u323,dummy_event_05,tablet,2025-11-10 18:20:45.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u324,OfficialEventsClick,desktop,2025-11-10 18:20:23.000000 UTC,Click_Classes,participateBtn,,,,google,organic,google
2025-11-11,u324,dummy_event_04,desktop,2025-11-10 18:21:21.000000 UTC,ga_session_id,,1321631946135902483,,,google,organic,google
2025-11-11,u329,page_view,tablet,2025-11-10 18:23:03.000000 UTC,page_location,/official-events/1621,,,,twitter,referral,t.co
2025-11-11,u329,OfficialEventsClick,tablet,2025-11-10 18:23:28.000000 UTC,page_location,/surveys/329/responses/new,,,,twitter,referral,t.co
2025-11-11,u331,dummy_event_04,mobile,2025-11-10 18:25:40.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u332,page_view,tablet,2025-11-10 18:24:44.000000 UTC,ga_session_id,,7525510406950746911,,,google,organic,google
2025-11-11,u333,OfficialEventsClick,desktop,2025-11-10 18:26:11.000000 UTC,page_location,/surveys/333/responses/2331,,,,twitter,referral,t.co
2025-11-11,u333,dummy_event_05,desktop,2025-11-10 18:26:55.000000 UTC,ga_session_id,,3641163200152633296,,,twitter,referral,t.co
2025-11-11,u335,dummy_event_03,tablet,2025-11-10 18:28:07.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u339,page_view,desktop,2025-11-10 18:29:08.000000 UTC,page_location,/official-events/1730?utm_source=twitter&utm_medium=cpc&utm_campaign=summer_event,,,,direct,(none),(direct)
2025-11-11,u339,OfficialEventsClick,desktop,2025-11-10 18:29:53.000000 UTC,page_location,/surveys/339/responses/2373,,,,direct,(none),(direct)
2025-11-11,u347,dummy_event_05,tablet,2025-11-10 18:35:33.000000 UTC,page_location,/home,,,,direct,(none),(direct)
2025-11-11,u353,OfficialEventsClick,tablet,2025-11-10 18:38:16.000000 UTC,page_location,/surveys/353/responses/new,,,,twitter,referral,t.co
2025-11-11,u357,page_view,desktop,2025-11-10 18:40:14.000000 UTC,ga_session_id,,3583230961623577401,,,twitter,referral,t.co
2025-11-11,u364,page_view,mobile,2025-11-10 18:44:38.000000 UTC,ga_session_id,,5850928878844740301,,,google,organic,google
2025-11-11,u364,dummy_event_04,mobile,2025-11-10 18:46:01.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u373,OfficialEventsClick,mobile,2025-11-10 18:50:36.000000 UTC,Click_Classes,participateBtn,,,,twitter,referral,t.co
2025-11-11,u373,purchase,mobile,2025-11-10 18:51:21.000000 UTC,revenue,,11578,,,twitter,referral,t.co
2025-11-11,u377,dummy_event_05,tablet,2025-11-10 18:54:03.000000 UTC,ga_session_id,,109156970433663663,,,twitter,referral,t.co
2025-11-11,u380,page_view,tablet,2025-11-10 18:55:20.000000 UTC,page_location,/surveys/380/content,,,,google,organic,google
2025-11-11,u381,page_view,desktop,2025-11-10 18:55:57.000000 UTC,page_location,/surveys/381/content,,,,twitter,referral,t.co
2025-11-11,u381,dummy_event_04,desktop,2025-11-10 18:56:30.000000 UTC,ga_session_id,,6061915503071397001,,,twitter,referral,t.co
2025-11-11,u384,OfficialEventsClick,desktop,2025-11-10 18:57:38.000000 UTC,page_location,/surveys/384/responses/2688,,,,google,organic,google
2025-11-11,u385,purchase,mobile,2025-11-10 18:58:45.000000 UTC,page_location,/checkout/complete,,,,twitter,referral,t.co
2025-11-11,u389,login,tablet,2025-11-10 19:00:18.000000 UTC,page_location,/user/add,,,,twitter,referral,t.co
2025-11-11,u390,page_view,desktop,2025-11-10 19:00:30.000000 UTC,page_location,/official-events/290,,,,line,cpc,line.me
2025-11-11,u391,OfficialEventsClick,mobile,2025-11-10 19:01:42.000000 UTC,Click_Classes,participateBtn,,,,direct,(none),(direct)
2025-11-11,u393,page_view,desktop,2025-11-10 19:03:06.000000 UTC,page_location,/surveys/393/responses/2751,,,,twitter,referral,t.co
2025-11-11,u395,page_view,tablet,2025-11-10 19:04:05.000000 UTC,page_location,/surveys/395/responses/new,,,,direct,(none),(direct)
2025-11-11,u396,page_view,desktop,2025-11-10 19:05:12.000000 UTC,ga_session_id,,6299107740180634327,,,google,organic,google
2025-11-11,u404,dummy_event_05,tablet,2025-11-10 19:10:42.000000 UTC,ga_session_id,,5971311271998724892,,,google,organic,google
2025-11-11,u407,OfficialEventsClick,tablet,2025-11-10 19:11:34.000000 UTC,Click_Classes,participateBtn,,,,direct,(none),(direct)
2025-11-11,u410,OfficialEventsClick,tablet,2025-11-10 19:13:40.000000 UTC,ga_session_id,,3973969193456845758,,,line,cpc,line.me
2025-11-11,u410,dummy_event_02,tablet,2025-11-10 19:14:21.000000 UTC,page_location,/home,,,,line,cpc,line.me
2025-11-11,u412,OfficialEventsClick,mobile,2025-11-10 19:14:54.000000 UTC,ga_session_id,,1967460960737435498,,,google,organic,google
2025-11-11,u416,dummy_event_04,tablet,2025-11-10 19:18:05.000000 UTC,page_location,/home,,,,google,organic,google
2025-11-11,u422,page_view,tablet,2025-11-10 19:20:59.000000 UTC,page_location,/surveys/422/responses/2954,,,,line,cpc,line.me
2025-11-11,u432,page_view,desktop,2025-11-10 19:26:29.000000 UTC,ga_session_id,,4722408997398324179,,,google,organic,google
2025-11-11,u436,dummy_event_04,mobile,2025-11-10 19:30:25.000000 UTC,ga_session_id,,744863161678894089,,,google,organic,google
2025-11-11,u438,dummy_event_03,desktop,2025-11-10 19:31:38.000000 UTC,ga_session_id,,185663077164640215,,,line,cpc,line.me
2025-11-11,u441,dummy_event_04,desktop,2025-11-10 19:33:30.000000 UTC,ga_session_id,,9062897376574505274,,,twitter,referral,t.co
2025-11-11,u443,page_view,tablet,2025-11-10 19:33:21.000000 UTC,ga_session_id,,7960269148176247914,,,direct,(none),(direct)
2025-11-11,u444,page_view,desktop,2025-11-10 19:34:08.000000 UTC,page_location,/user/add,,,,google,organic,google
2025-11-11,u459,purchase,desktop,2025-11-10 19:44:23.000000 UTC,page_location,/checkout/complete,,,,direct,(none),(direct)
2025-11-11,u460,dummy_event_06,mobile,2025-11-10 19:45:15.000000 UTC,ga_session_id,,5476087520247754810,,,google,organic,google
2025-11-11,u464,dummy_event_03,tablet,2025-11-10 19:47:40.000000 UTC,ga_session_id,,2364843012373162120,,,google,organic,google
2025-11-11,u466,page_view,mobile,2025-11-10 19:47:22.000000 UTC,ga_session_id,,7218114680457556651,,,line,cpc,line.me
2025-11-11,u466,dummy_event_02,mobile,2025-11-10 19:48:53.000000 UTC,ga_session_id,,7218114680457556651,,,line,cpc,line.me
2025-11-11,u469,dummy_event_06,mobile,2025-11-10 19:50:48.000000 UTC,ga_session_id,,1731314348939174230,,,twitter,referral,t.co
2025-11-11,u471,page_view,desktop,2025-11-10 19:50:37.000000 UTC,ga_session_id,,3675245860965033467,,,direct,(none),(direct)
2025-11-11,u474,dummy_event_05,desktop,2025-11-10 19:53:52.000000 UTC,ga_session_id,,4305665268871744104,,,line,cpc,line.me
2025-11-11,u488,page_view,tablet,2025-11-10 20:01:01.000000 UTC,ga_session_id,,1877810419497735977,,,google,organic,google
2025-11-11,u497,dummy_event_03,tablet,2025-11-10 20:08:01.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u499,dummy_event_02,mobile,2025-11-10 20:09:14.000000 UTC,ga_session_id,,7834747919317315463,,,direct,(none),(direct)
2025-11-11,u501,page_view,desktop,2025-11-10 20:09:42.000000 UTC,ga_session_id,,6677687179263603908,,,twitter,referral,t.co
2025-11-11,u502,page_view,mobile,2025-11-10 20:09:44.000000 UTC,page_location,/official-events/1524,,,,line,cpc,line.me
2025-11-11,u503,page_view,tablet,2025-11-10 20:11:11.000000 UTC,ga_session_id,,2474582728636359099,,,direct,(none),(direct)
2025-11-11,u508,dummy_event_05,mobile,2025-11-10 20:14:50.000000 UTC,ga_session_id,,6814432670413056793,,,google,organic,google
2025-11-11,u509,page_view,tablet,2025-11-10 20:13:58.000000 UTC,ga_session_id,,3330009220533624327,,,twitter,referral,t.co
2025-11-11,u509,dummy_event_06,tablet,2025-11-10 20:15:28.000000 UTC,ga_session_id,,3330009220533624327,,,twitter,referral,t.co
2025-11-11,u517,page_view,mobile,2025-11-10 20:18:49.000000 UTC,page_location,/official-events/1687?utm_source=twitter&utm_medium=cpc&utm_campaign=winter_push,,,,twitter,referral,t.co
2025-11-11,u521,page_view,tablet,2025-11-10 20:21:22.000000 UTC,ga_session_id,,6755835826263610861,,,twitter,referral,t.co
2025-11-11,u536,purchase,tablet,2025-11-10 20:31:52.000000 UTC,revenue,,19390,,,google,organic,google
2025-11-11,u538,OfficialEventsClick,mobile,2025-11-10 20:32:36.000000 UTC,page_location,/surveys/38/responses/3766,,,,line,cpc,line.me
2025-11-11,u542,OfficialEventsClick,tablet,2025-11-10 20:34:49.000000 UTC,ga_session_id,,6824546341943791181,,,line,cpc,line.me
2025-11-11,u546,page_view,desktop,2025-11-10 20:36:52.000000 UTC,page_location,/official-events/8?utm_source=instagram&utm_medium=cpc&utm_campaign=winter_push,,,,line,cpc,line.me
2025-11-11,u562,dummy_event_06,mobile,2025-11-10 20:48:09.000000 UTC,ga_session_id,,424045164293555334,,,line,cpc,line.me
2025-11-11,u577,page_view,mobile,2025-11-10 20:56:34.000000 UTC,page_location,/surveys/77/responses/4039,,,,twitter,referral,t.co
2025-11-11,u583,purchase,mobile,2025-11-10 21:00:51.000000 UTC,ga_session_id,,2229958418408871607,,,direct,(none),(direct)
2025-11-11,u588,page_view,desktop,2025-11-10 21:02:36.000000 UTC,ga_session_id,,5110763215155605350,,,google,organic,google
2025-11-11,u591,OfficialEventsClick,desktop,2025-11-10 21:05:17.000000 UTC,page_location,/surveys/91/responses/4137,,,,direct,(none),(direct)
2025-11-11,u594,page_view,desktop,2025-11-10 21:06:23.000000 UTC,ga_session_id,,7613786896823316335,,,line,cpc,line.me
2025-11-11,u597,page_view,desktop,2025-11-10 21:08:19.000000 UTC,page_location,/official-events/569?utm_source=twitter&utm_medium=cpc&utm_campaign=winter_push,,,,twitter,referral,t.co
2025-11-11,u597,login,desktop,2025-11-10 21:08:34.000000 UTC,ga_session_id,,7787485979416683142,,,twitter,referral,t.co
2025-11-11,u2,page_view,tablet,2025-11-10 15:01:19.000000 UTC,ga_session_id,,8933176770286158110,,,line,cpc,line.me
2025-11-11,u3,OfficialEventsClick,desktop,2025-11-10 15:02:41.000000 UTC,page_location,/surveys/3/responses/21,,,,direct,(none),(direct)
2025-11-11,u6,login,desktop,2025-11-10 15:04:07.000000 UTC,ga_session_id,,2045170024321160424,,,line,cpc,line.me
2025-11-11,u9,page_view,desktop,2025-11-10 15:05:43.000000 UTC,ga_session_id,,7555040489259707360,,,twitter,referral,t.co
2025-11-11,u15,page_view,desktop,2025-11-10 15:09:25.000000 UTC,page_location,/official-events/167?utm_source=twitter&utm_medium=cpc&utm_campaign=winter_push,,,,direct,(none),(direct)
2025-11-11,u17,dummy_event_03,tablet,2025-11-10 15:12:01.000000 UTC,page_location,/home,,,,twitter,referral,t.co
2025-11-11,u24,purchase,desktop,2025-11-10 15:16:08.000000 UTC,page_location,/checkout/complete,,,,google,organic,google
2025-11-11,u25,page_view,mobile,2025-11-10 15:15:55.000000 UTC,page_location,/surveys/25/responses/new,,,,twitter,referral,t.co
2025-11-11,u25,page_view,mobile,2025-11-10 15:16:10.000000 UTC,ga_session_id,,8061785759777777251,,,twitter,referral,t.co
